gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3061660893	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/71216405	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.841898	-93.168618	27253.0						2020-09-07T09:54:54	7	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	71216405		naorkcub	2021-03-14T14:52:43	CC_BY_NC_4_0	naorkcub	naorkcub			2021-03-28T09:33:31.022Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3044694246	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/70161846	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.010948	-89.496728	27537.0						2016-07-30T09:02:00	30	7	2016	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	70161846		Mark Nofsinger	2021-02-25T21:05:01	CC_BY_NC_4_0	Mark Nofsinger	Mark Nofsinger			2021-03-28T09:28:36.763Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3031589014	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63081947	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.247454	-89.998509	27505.0						2020-08-04T15:12:00	4	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	63081947		Angus Mossman	2020-10-20T11:13:18	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:19.853Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3018052171	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/67671308	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.917198	-93.325708	27253.0						2020-08-30T17:09:53	30	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	67671308		zportman	2021-01-07T00:22:22	CC_BY_NC_4_0	laurlou	laurlou			2021-03-28T09:34:21.774Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3017973460	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/54473243	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.828139	-92.973195	27253.0						2020-07-26T19:58:00	26	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	54473243		zportman	2021-01-02T04:27:55	CC_BY_NC_4_0	labnerd	labnerd			2021-03-28T09:44:00.405Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3014095496	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/54881954	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.068529	-89.46476	27537.0						2020-07-30T16:49:17	30	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	54881954		Tony Ernst	2020-12-30T23:48:06	CC_BY_NC_4_0	baristapowers	baristapowers			2021-03-28T09:26:44.600Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2999176638	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66092531	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.16087	-89.573254	27537.0						2019-07-22T09:52:00	22	7	2019	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	66092531		Mark Nofsinger	2020-12-04T15:44:39	CC_BY_NC_4_0	Mark Nofsinger	Mark Nofsinger			2021-03-28T09:27:06.531Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2992840489	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/55605108	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	45.121127	-93.142576	27222.0						2020-08-05T13:48:00	5	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	55605108		Elaine Evans	2020-11-25T02:45:15	CC_BY_NC_4_0	kesidles	kesidles			2021-03-28T09:47:21.021Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988609766	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63083793	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.329018	-89.939336	27505.0						2020-08-05T15:57:00	5	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	63083793		Angus Mossman	2020-10-20T11:59:23	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:42:13.296Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988379205	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65020477	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.857887	-93.513231	27253.0						2020-08-01T13:35:00	1	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	65020477		beeks47pg	2020-11-16T16:59:51	CC_BY_NC_4_0	beeks47pg	beeks47pg			2021-03-28T09:41:31.143Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988337218	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65020476	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.934321	-93.540479	27253.0						2020-08-01T13:35:00	1	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	65020476		beeks47pg	2020-11-16T16:59:51	CC_BY_NC_4_0	beeks47pg	beeks47pg			2021-03-28T09:27:25.075Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988319765	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63307465	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.212126	-89.810232	27505.0						2020-09-05T16:14:00	5	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	63307465		Angus Mossman	2020-11-17T12:52:28	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:33.663Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2988277201	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/65020475	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.948556	-93.531307	27253.0						2020-08-01T13:34:00	1	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	65020475		beeks47pg	2020-11-16T16:59:51	CC_BY_NC_4_0	beeks47pg	beeks47pg			2021-03-28T09:40:01.920Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2963953529	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62895339	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.390675	-89.98007	27505.0						2020-08-01T09:53:00	1	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62895339		Angus Mossman	2020-10-18T14:10:38	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:06.325Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2963838544	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62999506	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.38911	-89.915507	27505.0						2020-08-02T11:16:00	2	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62999506		Angus Mossman	2020-10-19T11:52:45	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:45:36.160Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2963801534	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63083792	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.225921	-89.979887	27505.0						2020-08-05T15:24:00	5	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	63083792		Angus Mossman	2020-10-20T11:59:22	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:44:46.454Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901718877	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62887908	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.259287	-89.95156	27505.0						2020-07-29T16:10:00	29	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62887908		Angus Mossman	2020-10-18T12:35:26	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:11.046Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901693862	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62893654	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.282403	-89.833745	27505.0						2020-08-01T11:08:00	1	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62893654		Angus Mossman	2020-10-18T13:50:42	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:39:54.085Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901673476	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/56061189	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.962874	-93.360215	27253.0						2020-08-10T15:43:00	10	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	56061189		zportman	2020-12-27T05:53:18	CC_BY_NC_4_0	kimcwren	kimcwren			2021-03-28T09:27:05.277Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901605014	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62999507	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.274138	-89.828098	27505.0						2020-08-02T11:23:00	2	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62999507		Angus Mossman	2020-10-19T11:52:47	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:43:07.482Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901581778	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62828822	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.268561	-89.900717	27505.0						2020-07-23T17:47:00	23	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62828822		Angus Mossman	2020-10-17T21:09:40	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:35:56.892Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901580845	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62890808	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.234833	-89.831306	27505.0						2020-07-30T13:17:00	30	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62890808		Angus Mossman	2020-10-18T13:17:03	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:24.142Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901569866	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62890809	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.255757	-89.844602	27505.0						2020-07-30T14:04:00	30	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62890809		Angus Mossman	2020-10-18T13:17:03	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:25.828Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901563848	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62891850	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.399505	-89.857818	27505.0						2020-07-31T19:36:00	31	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62891850		Angus Mossman	2020-10-18T13:30:07	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:34:32.123Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901546159	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/63133327	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.225067	-89.819617	27505.0						2020-08-12T16:38:00	12	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	63133327		Angus Mossman	2020-10-21T00:14:52	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:39.335Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2901532793	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62831560	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.335605	-89.818409	27505.0						2020-07-25T09:18:00	25	7	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62831560		Angus Mossman	2020-10-17T21:35:02	CC_BY_NC_4_0	Angus Mossman	Angus Mossman			2021-03-28T09:27:52.920Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2883194838	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62006797	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.933952	-93.01194	27253.0						2020-08-28T12:32:00	28	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62006797		zportman	2020-10-08T04:02:08	CC_BY_NC_4_0	zportman	zportman			2021-03-28T09:27:32.115Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2883086629	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/61444900	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.237438	-88.151938	27505.0						2018-08-13T12:11:00	13	8	2018	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	61444900		kenbuc	2020-10-02T01:58:49	CC_BY_NC_4_0	kenbuc	kenbuc			2021-03-28T09:41:00.334Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2882980832	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/62006082	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.884426	-93.097738	27253.0						2020-08-30T16:28:00	30	8	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	62006082		zportman	2020-10-08T03:45:03	CC_BY_NC_4_0	zportman	zportman			2021-03-28T09:27:23.266Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2882951810	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/61522937	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.729006	-92.860501	27285.0						2020-09-15T18:54:00	15	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	61522937		Jen Knutson	2020-10-03T00:19:14	CC_BY_NC_4_0	Jen Knutson	Jen Knutson			2021-03-28T09:27:41.204Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2868359707	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/59978353	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.914134	-92.745227	27253.0						2020-09-18T11:20:41	18	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	59978353		Christopher E. Smith	2020-09-18T16:22:04	CC_BY_NC_4_0	Christopher E. Smith	Christopher E. Smith			2021-03-28T09:34:14.806Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2868348223	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/60417510	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Wisconsin	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	43.011426	-87.982485	27537.0						2020-09-22T08:22:58	22	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	60417510		Nicholas Sly	2020-09-22T14:09:15	CC_BY_NC_4_0	Nicholas Sly	Nicholas Sly			2021-03-28T09:27:25.779Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2868160101	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/60323235	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Minnesota	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.978274	-92.756113	27253.0						2020-09-21T10:33:39	21	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	60323235		Christopher E. Smith	2020-09-21T15:36:17	CC_BY_NC_4_0	Christopher E. Smith	Christopher E. Smith			2021-03-28T09:42:13.573Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2868151589	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/59642830	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.487417	-88.854712	27630.0						2020-09-14T14:15:00	14	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	59642830		neylon	2020-09-15T02:04:03	CC_BY_NC_4_0	neylon	neylon			2021-03-28T09:34:59.345Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2868150575	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/58862459	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	Bombus affinis		SPECIES	Bombus affinis Cresson, 1864	Bombus affinis		US		Illinois	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.348084	-88.740976	27661.0						2020-09-07T09:13:00	7	9	2020	1340481	1340481	HUMAN_OBSERVATION	iNaturalist	Observations	58862459		neylon	2020-09-07T18:21:16	CC_BY_NC_4_0	neylon	neylon			2021-03-28T09:27:33.004Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
